Datetime,Open,High,Low,Close,Volume,return,ma_short,ma_long
2025-11-06 14:47:00+00:00,269.5,269.5,269.2200012207031,269.23199462890625,106404.0,-0.0009573476374553636,269.05040283203124,
2025-11-06 14:48:00+00:00,269.20001220703125,269.3800048828125,269.1499938964844,269.294189453125,49132.0,0.0002310082956689108,269.21323852539064,
2025-11-06 14:49:00+00:00,269.2908935546875,269.2908935546875,269.010009765625,269.0450134277344,56160.0,-0.0009252929886702788,269.2762390136719,268.81513671875
2025-11-06 14:50:00+00:00,269.0299987792969,269.1099853515625,268.42999267578125,268.5249938964844,91223.0,-0.0019328346755985715,269.117236328125,268.82938690185546
2025-11-06 14:51:00+00:00,268.57000732421875,268.6199951171875,268.3399963378906,268.4700012207031,88911.0,-0.00020479537112461088,268.9132385253906,268.8338912963867
2025-11-06 14:52:00+00:00,268.4800109863281,268.6405944824219,268.44000244140625,268.5599975585937,54139.0,0.0003352193447363483,268.7788391113281,268.8358917236328
2025-11-06 14:53:00+00:00,268.5599975585937,268.8999938964844,268.5599975585937,268.8349914550781,50879.0,0.0010239570263044229,268.68699951171874,268.856640625
2025-11-06 14:54:00+00:00,268.8287048339844,269.07000732421875,268.75,268.95001220703125,41971.0,0.000427848887269322,268.6679992675781,268.86664123535155
2025-11-06 14:55:00+00:00,268.92999267578125,269.19000244140625,268.9150085449219,269.1700134277344,73355.0,0.0008180004116666861,268.7970031738281,268.8876419067383
2025-11-06 14:56:00+00:00,269.1400146484375,269.3511047363281,269.0899963378906,269.31500244140625,113936.0,0.0005386521768362407,268.96600341796875,268.8951416015625
2025-11-06 14:57:00+00:00,269.31500244140625,269.5,269.19000244140625,269.44000244140625,77729.0,0.0004641405004059962,269.1420043945312,268.9080413818359
2025-11-06 14:58:00+00:00,269.44000244140625,269.8179931640625,269.4200134277344,269.7550048828125,149132.0,0.0011691004993765741,269.3260070800781,268.94479217529295
2025-11-06 14:59:00+00:00,269.760009765625,270.010009765625,269.6600036621094,269.9410095214844,87345.0,0.000689531742896321,269.5242065429687,268.99534301757814
2025-11-06 15:00:00+00:00,269.94000244140625,269.9800109863281,269.4403991699219,269.7098999023437,122395.0,-0.0008561486065061796,269.63218383789064,269.04133758544924
2025-11-06 15:01:00+00:00,269.7099914550781,269.8500061035156,269.510009765625,269.7698974609375,64102.0,0.0002224521925799916,269.72316284179686,269.11910247802734
2025-11-06 15:02:00+00:00,269.7474975585937,269.8500061035156,269.57000732421875,269.7716979980469,70265.0,6.6743440476635385e-06,269.789501953125,269.19018707275393
2025-11-06 15:03:00+00:00,269.82000732421875,269.8500061035156,269.6050109863281,269.69500732421875,77783.0,-0.00028427990926116475,269.7775024414062,269.2509368896484
2025-11-06 15:04:00+00:00,269.70001220703125,269.8500061035156,269.5599975585937,269.5799865722656,46893.0,-0.00042648454301885685,269.7052978515625,269.29343566894534
2025-11-06 15:05:00+00:00,269.5799865722656,270.08990478515625,269.5400085449219,269.885009765625,102933.0,0.0011314756604812182,269.7403198242188,269.3216857910156
2025-11-06 15:06:00+00:00,269.8299865722656,269.9645080566406,269.6700134277344,269.6700134277344,55504.0,-0.0007966220060807716,269.7203430175781,269.33068695068357
2025-11-06 15:07:00+00:00,269.70001220703125,269.8291931152344,269.4219970703125,269.4599914550781,57992.0,-0.0007788109993643877,269.6580017089844,269.3420867919922
2025-11-06 15:08:00+00:00,269.4599914550781,269.7200012207031,269.2132873535156,269.2132873535156,111826.0,-0.0009155500236984748,269.56165771484376,269.3380416870117
2025-11-06 15:09:00+00:00,269.260009765625,269.54998779296875,269.1499938964844,269.3999938964844,59058.0,0.0006935264778502592,269.5256591796875,269.35579071044924
2025-11-06 15:10:00+00:00,269.42999267578125,269.635009765625,269.4100036621094,269.4100036621094,69622.0,3.715577524787683e-05,269.4306579589844,269.4000411987305
2025-11-06 15:11:00+00:00,269.468994140625,269.54998779296875,269.3699951171875,269.3699951171875,41769.0,-0.00014850430339641285,269.370654296875,269.4450408935547
2025-11-06 15:12:00+00:00,269.3599853515625,269.3800048828125,269.0914001464844,269.32000732421875,55885.0,-0.0001855729809364659,269.3426574707031,269.48304138183596
2025-11-06 15:13:00+00:00,269.3099975585937,269.5150146484375,269.3099975585937,269.4100036621094,61812.0,0.0003341613524550091,269.3820007324219,269.5117919921875
2025-11-06 15:14:00+00:00,269.3940124511719,269.92999267578125,269.3706970214844,269.9049987792969,62223.0,0.0018373301305036893,269.4830017089844,269.5595413208008
2025-11-06 15:15:00+00:00,269.8900146484375,270.20001220703125,269.7200012207031,270.1600036621094,129660.0,0.0009447949610634776,269.63300170898435,269.60904083251955
2025-11-06 15:16:00+00:00,270.19000244140625,270.57501220703125,270.1400146484375,270.5599975585937,106279.0,0.0014805814741718493,269.87100219726557,269.6712905883789
2025-11-06 15:17:00+00:00,270.5799865722656,271.1499938964844,270.5199890136719,271.13641357421875,116723.0,0.0021304554288379407,270.2342834472656,269.75611114501953
2025-11-06 15:18:00+00:00,271.1449890136719,271.32000732421875,271.1000061035156,271.2799987792969,152800.0,0.0005295681357784243,270.6082824707031,269.8323608398438
2025-11-06 15:19:00+00:00,271.260009765625,271.6099853515625,271.0899963378906,271.6099853515625,99674.0,0.001216405830693379,270.94927978515625,269.91580963134766
2025-11-06 15:20:00+00:00,271.6400146484375,271.73150634765625,271.32879638671875,271.67999267578125,213110.0,0.0002577494495576982,271.25327758789064,270.01431427001955
2025-11-06 15:21:00+00:00,271.7101135253906,271.739990234375,271.3900146484375,271.572509765625,80993.0,-0.00039562320764829906,271.4557800292969,270.1044448852539
2025-11-06 15:22:00+00:00,271.6000061035156,272.0599975585937,271.4974975585937,272.010009765625,295214.0,0.0016109877998240485,271.6304992675781,270.2163604736328
2025-11-06 15:23:00+00:00,272.010009765625,272.0400085449219,271.8655090332031,271.92498779296875,97771.0,-0.00031256927908462906,271.7594970703125,270.32785949707034
2025-11-06 15:24:00+00:00,271.92999267578125,272.3861999511719,271.9100036621094,272.2699890136719,135513.0,0.001268736733256004,271.89149780273436,270.4623596191406
2025-11-06 15:25:00+00:00,272.2699890136719,272.5199890136719,272.0400085449219,272.4700012207031,156637.0,0.0007346098178349081,272.04949951171875,270.5916091918945
2025-11-06 15:26:00+00:00,272.4200134277344,272.7695007324219,272.3399963378906,272.6400146484375,171575.0,0.000623971178378202,272.26300048828125,270.7401092529297
2025-11-06 15:27:00+00:00,272.6246032714844,272.67999267578125,272.4100036621094,272.55450439453125,170560.0,-0.00031363794495287145,272.3718994140625,270.8948348999023
2025-11-06 15:28:00+00:00,272.5599975585937,272.7499084472656,272.4700012207031,272.5799865722656,99382.0,9.349387855839275e-05,272.5028991699219,271.0631698608398
2025-11-06 15:29:00+00:00,272.6181030273437,272.82000732421875,272.510009765625,272.82000732421875,82494.0,0.0008805516317298423,272.61290283203124,271.2341705322266
2025-11-06 15:30:00+00:00,272.8280029296875,272.9389953613281,272.54998779296875,272.6903076171875,126432.0,-0.00047540394234035777,272.65696411132814,271.39818572998047
2025-11-06 15:31:00+00:00,272.7749938964844,272.77960205078125,272.5,272.5369873046875,82940.0,-0.0005622506859145338,272.6363586425781,271.5565353393555
2025-11-06 15:32:00+00:00,272.55499267578125,272.7900085449219,272.5299987792969,272.6600036621094,84978.0,0.0004513749074519513,272.65745849609374,271.72353515625
2025-11-06 15:33:00+00:00,272.6449890136719,272.8299865722656,272.4599914550781,272.8299865722656,109891.0,0.0006234244402303357,272.70745849609375,271.8945343017578
2025-11-06 15:34:00+00:00,272.8500061035156,273.0599975585937,272.79998779296875,272.9100036621094,161659.0,0.00029328553964713677,272.7254577636719,272.04478454589844
2025-11-06 15:35:00+00:00,272.8900146484375,272.9136047363281,272.5899963378906,272.6700134277344,80997.0,-0.0008793749996505174,272.7213989257813,272.1702850341797
2025-11-06 15:36:00+00:00,272.6600036621094,272.7380065917969,272.20050048828125,272.2149963378906,138383.0,-0.0016687463506666056,272.65700073242186,272.2530349731445
2025-11-06 15:37:00+00:00,272.2149963378906,272.2799987792969,271.67999267578125,271.760009765625,139822.0,-0.0016714236114342418,272.477001953125,272.28421478271486
2025-11-06 15:38:00+00:00,271.7850036621094,272.4598999023437,271.7850036621094,272.3599853515625,104362.0,0.002207740522437218,272.38300170898435,272.3382141113281
2025-11-06 15:39:00+00:00,272.3599853515625,272.4999084472656,272.1499938964844,272.239990234375,87753.0,-0.0004405754282612584,272.2489990234375,272.3697143554688
2025-11-06 15:40:00+00:00,272.2298889160156,272.2699890136719,271.8500061035156,271.8500061035156,105209.0,-0.0014325012667082415,272.0849975585937,272.37821502685546
2025-11-06 15:41:00+00:00,271.8500061035156,271.9599914550781,271.55010986328125,271.7699890136719,105767.0,-0.00029434279215456716,271.99599609375,272.3880889892578
2025-11-06 15:42:00+00:00,271.7200012207031,271.9700012207031,271.69000244140625,271.8500061035156,82831.0,0.0002944294553426374,272.0139953613281,272.38008880615234
2025-11-06 15:43:00+00:00,271.8688049316406,272.2799987792969,271.7900085449219,272.2650146484375,98095.0,0.0015266085547331887,271.9950012207031,272.39709014892577
2025-11-06 15:44:00+00:00,272.2699890136719,272.44000244140625,272.2300109863281,272.32000732421875,90135.0,0.00020198216011069192,272.01100463867186,272.39959106445315
2025-11-06 15:45:00+00:00,272.32000732421875,272.8500061035156,272.3100891113281,272.8197937011719,155443.0,0.001835290700319625,272.2049621582031,272.4170806884766
2025-11-06 15:46:00+00:00,272.7799987792969,272.94970703125,272.44000244140625,272.6600036621094,284544.0,-0.000585698115575628,272.3829650878906,272.41808013916017
2025-11-06 15:47:00+00:00,272.6400146484375,272.7749938964844,272.5799865722656,272.72821044921875,150088.0,0.0002501532538445872,272.55860595703126,272.42676544189453
2025-11-06 15:48:00+00:00,272.7300109863281,272.8299865722656,272.5799865722656,272.7200012207031,3926081.0,-3.010040106266043e-05,272.64960327148435,272.4337661743164
2025-11-06 15:49:00+00:00,272.7300109863281,273.17999267578125,272.70001220703125,273.1700134277344,0.0,0.0016500887540957798,272.8196044921875,272.4512664794922
2025-11-06 15:50:00+00:00,273.1499938964844,273.3651123046875,273.0899963378906,273.1466064453125,131461.0,-8.568650024265434e-05,272.8849670410156,272.4740814208984
2025-11-06 15:51:00+00:00,273.110107421875,273.3999938964844,273.04010009765625,273.1745910644531,103017.0,0.00010245274325315634,272.9878845214844,272.5059616088867
2025-11-06 15:52:00+00:00,273.1400146484375,273.2200012207031,272.9599914550781,273.0199890136719,97317.0,-0.0005659459402092004,273.046240234375,272.52396087646486
2025-11-06 15:53:00+00:00,273.03009033203125,273.2900085449219,273.010009765625,273.1390075683594,85902.0,0.00043593348281012467,273.1300415039062,272.5394119262695
2025-11-06 15:54:00+00:00,273.1600036621094,273.2799987792969,272.8500061035156,272.8900146484375,140471.0,-0.0009115978055955765,273.07404174804685,272.5384124755859
2025-11-06 15:55:00+00:00,272.8500061035156,272.8598937988281,272.54998779296875,272.54998779296875,128887.0,-0.0012460216102330168,272.9547180175781,272.5324111938477
2025-11-06 15:56:00+00:00,272.57501220703125,272.67498779296875,272.4200134277344,272.67498779296875,95897.0,0.0004586314643131306,272.85479736328125,272.55541076660154
2025-11-06 15:57:00+00:00,272.67999267578125,272.7507019042969,272.5299987792969,272.6600036621094,83664.0,-5.495234814401062e-05,272.7828002929688,272.6004104614258
2025-11-06 15:58:00+00:00,272.6499938964844,272.69000244140625,272.3500061035156,272.3800048828125,84310.0,-0.0010269154827851068,272.63099975585936,272.6014114379883
2025-11-06 15:59:00+00:00,272.3800048828125,272.4100036621094,272.1600036621094,272.2799987792969,72527.0,-0.0003671565523271081,272.5089965820313,272.60341186523436
2025-11-06 16:00:00+00:00,272.2850036621094,272.5400085449219,272.17999267578125,272.3999938964844,71015.0,0.00044070485428782114,272.4789978027344,272.6309112548828
2025-11-06 16:01:00+00:00,272.4100036621094,272.6593017578125,272.3699951171875,272.42999267578125,61071.0,0.00011012767976881221,272.42999877929685,272.6639114379883
2025-11-06 16:02:00+00:00,272.42999267578125,272.5199890136719,272.1199951171875,272.17498779296875,77327.0,-0.0009360382104329767,272.33299560546874,272.68016052246094
2025-11-06 16:03:00+00:00,272.1499938964844,272.31500244140625,272.04998779296875,272.1050109863281,89735.0,-0.0002571022679491719,272.2779968261719,272.67216033935546
2025-11-06 16:04:00+00:00,272.1199951171875,272.19000244140625,271.9501037597656,272.07000732421875,69621.0,-0.000128640270101954,272.2359985351562,272.65966033935547
2025-11-06 16:05:00+00:00,272.0899963378906,272.1499938964844,271.9849853515625,272.0877990722656,45008.0,6.539400730654066e-05,272.1735595703125,272.62306060791013
2025-11-06 16:06:00+00:00,272.07000732421875,272.1300048828125,271.8299865722656,271.8399963378906,37596.0,-0.0009107454844352603,272.05556030273436,272.5820602416992
2025-11-06 16:07:00+00:00,271.8695983886719,272.0599975585937,271.8299865722656,271.8299865722656,43541.0,-3.6822269569802835e-05,271.98656005859374,272.5371490478516
2025-11-06 16:08:00+00:00,271.8500061035156,272.1299133300781,271.6700134277344,272.0899963378906,69845.0,0.000956516125772966,271.9835571289062,272.5056488037109
2025-11-06 16:09:00+00:00,272.07000732421875,272.0799865722656,271.8900146484375,272.0199890136719,46825.0,-0.0002572947376272561,271.9735534667969,272.4481475830078
2025-11-06 16:10:00+00:00,272.0,272.0400085449219,271.8299865722656,271.8900146484375,47552.0,-0.00047781181708617115,271.9339965820312,272.38531799316405
2025-11-06 16:11:00+00:00,271.9200134277344,272.1400146484375,271.9100036621094,272.1400146484375,81449.0,0.0009194894498911754,271.99400024414064,272.3335891723633
2025-11-06 16:12:00+00:00,272.1499938964844,272.1499938964844,271.8599853515625,271.8995056152344,53849.0,-0.0008837694578426314,272.0079040527344,272.2775650024414
2025-11-06 16:13:00+00:00,271.92999267578125,272.0898132324219,271.92999267578125,272.0450134277344,47933.0,0.0005351529130983579,271.9989074707031,272.22286529541014
2025-11-06 16:14:00+00:00,272.07000732421875,272.389892578125,272.07000732421875,272.389892578125,34821.0,0.0012677282558690717,272.07288818359376,272.1978591918945
2025-11-06 16:15:00+00:00,272.3800048828125,272.63360595703125,272.3299865722656,272.3949890136719,76649.0,1.871007583509332e-05,272.17388305664065,272.1901092529297
2025-11-06 16:16:00+00:00,272.4200134277344,272.56988525390625,271.9291076660156,271.956298828125,146939.0,-0.001610492862351598,272.13713989257815,272.1541748046875
2025-11-06 16:17:00+00:00,271.9549865722656,272.0284118652344,271.7799987792969,271.7807006835937,74244.0,-0.0006456851534161201,272.11337890625,272.1102096557617
2025-11-06 16:18:00+00:00,271.806396484375,271.89990234375,271.6300048828125,271.739990234375,68145.0,-0.00014979153823757585,272.0523742675781,272.07820892333984
2025-11-06 16:19:00+00:00,271.7300109863281,271.79998779296875,271.6499938964844,271.75,48705.0,3.683582094926585e-05,271.9243957519531,272.051708984375
2025-11-06 16:20:00+00:00,271.7699890136719,271.92999267578125,271.6445007324219,271.9100036621094,70547.0,0.0005887899249654716,271.8273986816406,272.02720947265624
2025-11-06 16:21:00+00:00,271.94500732421875,272.3500061035156,271.9200134277344,272.2250061035156,105983.0,0.0011584805162141443,271.8811401367187,272.01696014404297
2025-11-06 16:22:00+00:00,272.2250061035156,272.2275085449219,271.8750915527344,271.9800109863281,49236.0,-0.000899972859562892,271.92100219726564,272.00721130371096
2025-11-06 16:23:00+00:00,272.0,272.1400146484375,271.9601135253906,272.125,47469.0,0.0005330870204249827,271.9980041503906,272.00821075439455
2025-11-06 16:24:00+00:00,272.07000732421875,272.20001220703125,271.9736022949219,272.20001220703125,44126.0,0.00027565349391367455,272.0880065917969,272.0147109985352
2025-11-06 16:25:00+00:00,272.19000244140625,272.3099975585937,272.0801086425781,272.2850036621094,53051.0,0.0003122389833454253,272.1630065917969,272.02457122802736
2025-11-06 16:26:00+00:00,272.2900085449219,272.489990234375,272.239990234375,272.4800109863281,188258.0,0.000716188264487494,272.21400756835936,272.0565719604492
2025-11-06 16:27:00+00:00,272.489990234375,272.5,272.2900085449219,272.3500061035156,95779.0,-0.000477117137297145,272.2880065917969,272.0825729370117
2025-11-06 16:28:00+00:00,272.3399963378906,272.3999938964844,272.260009765625,272.375,54289.0,9.17712352643818e-05,272.3380065917969,272.09682312011716
2025-11-06 16:29:00+00:00,272.3558959960937,272.44000244140625,272.1814880371094,272.1814880371094,77161.0,-0.000710461543425911,272.3343017578125,272.1048980712891
2025-11-06 16:30:00+00:00,272.17999267578125,272.2200012207031,271.9100036621094,271.9949951171875,58325.0,-0.0006851785595957116,272.27630004882815,272.1101470947266
2025-11-06 16:31:00+00:00,272.0072937011719,272.0600891113281,271.7300109863281,271.7601013183594,58621.0,-0.0008635960331804249,272.1323181152344,272.09115142822264
2025-11-06 16:32:00+00:00,271.80499267578125,271.8500061035156,271.6600036621094,271.75,43817.0,-3.7169983048923605e-05,272.01231689453124,272.08367614746095
2025-11-06 16:33:00+00:00,271.7550048828125,272.1199951171875,271.7550048828125,272.1199951171875,85616.0,0.0013615275701472918,271.96131591796876,272.0874252319336
2025-11-06 16:34:00+00:00,272.1199951171875,272.1199951171875,271.9082946777344,271.9800109863281,65977.0,-0.000514420598894616,271.9210205078125,272.0669311523437
2025-11-06 16:35:00+00:00,271.96099853515625,272.07000732421875,271.6400146484375,271.8500061035156,100732.0,-0.00047799425531691586,271.89202270507815,272.03968200683596
2025-11-06 16:36:00+00:00,271.8599853515625,272.010009765625,271.8500061035156,271.8999938964844,54396.0,0.00018388005093417092,271.9200012207031,272.03686676025393
2025-11-06 16:37:00+00:00,271.9100036621094,271.9744873046875,271.7099914550781,271.7349853515625,44941.0,-0.0006068721906066221,271.9169982910156,272.03458099365236
2025-11-06 16:38:00+00:00,271.7300109863281,271.86248779296875,271.7300109863281,271.7601013183594,48249.0,9.24281677030514e-05,271.84501953125,272.03558654785155
2025-11-06 16:39:00+00:00,271.7799987792969,271.8500061035156,271.6700134277344,271.7550048828125,50597.0,-1.8753435556351228e-05,271.8000183105469,272.0358367919922
2025-11-06 16:40:00+00:00,271.7522888183594,271.7799987792969,271.57501220703125,271.6099853515625,57665.0,-0.0005336407007942023,271.75201416015625,272.02083587646484
2025-11-06 16:41:00+00:00,271.6199951171875,271.6300048828125,271.3500061035156,271.3999938964844,100560.0,-0.0007731359905870372,271.6520141601562,271.9795852661133
2025-11-06 16:42:00+00:00,271.3900146484375,271.4100036621094,271.09149169921875,271.1400146484375,83449.0,-0.0009579191374117224,271.53302001953125,271.9375854492188
2025-11-06 16:43:00+00:00,271.1499938964844,271.25,270.9200134277344,271.2485046386719,97501.0,0.0004001253388403736,271.4307006835937,271.89376068115234
2025-11-06 16:44:00+00:00,271.25,271.3599853515625,271.20001220703125,271.2426147460937,58293.0,-2.1714009395323863e-05,271.32822265625,271.8458908081055
2025-11-06 16:45:00+00:00,271.2300109863281,271.2394104003906,270.9700012207031,271.0950012207031,58348.0,-0.0005442121457527316,271.2252258300781,271.78639068603513
2025-11-06 16:46:00+00:00,271.07000732421875,271.1600036621094,270.9002990722656,270.976806640625,50616.0,-0.00043598952229262355,271.1405883789063,271.71123046875
2025-11-06 16:47:00+00:00,270.9949951171875,271.010009765625,270.6809997558594,270.6809997558594,57857.0,-0.0010916317467639658,271.0487854003906,271.6277801513672
2025-11-06 16:48:00+00:00,270.7099914550781,270.77410888671875,270.6300048828125,270.70001220703125,68400.0,7.023932669469879e-05,270.9390869140625,271.5440307617188
2025-11-06 16:49:00+00:00,270.7121887207031,270.7648010253906,270.6099853515625,270.6600036621094,54864.0,-0.00014779661292096957,270.82256469726565,271.46795654296875
2025-11-06 16:50:00+00:00,270.6700134277344,270.8750915527344,270.6000061035156,270.82000732421875,59206.0,0.0005911610875064532,270.76756591796874,271.4092071533203
2025-11-06 16:51:00+00:00,270.8399963378906,271.0,270.7699890136719,271.0,42392.0,0.000664621043177771,270.77220458984374,271.37120208740237
2025-11-06 16:52:00+00:00,271.0400085449219,271.20001220703125,271.0000915527344,271.0899963378906,62082.0,0.00033208980771437524,270.85400390625,271.33820190429685
2025-11-06 16:53:00+00:00,271.1000061035156,271.19000244140625,270.9700927734375,271.0,45482.0,-0.0003319795606859799,270.91400146484375,271.2822021484375
2025-11-06 16:54:00+00:00,271.010009765625,271.1099853515625,270.9700927734375,271.0400085449219,29631.0,0.00014763300709175198,270.99000244140626,271.2352020263672
2025-11-06 16:55:00+00:00,271.0400085449219,271.04998779296875,270.875,270.9306030273437,44983.0,-0.0004036508047853271,271.0121215820312,271.1892318725586
2025-11-06 16:56:00+00:00,270.9794921875,271.04998779296875,270.8890075683594,270.9200134277344,53139.0,-3.9086022365131257e-05,270.9961242675781,271.1402328491211
2025-11-06 16:57:00+00:00,270.92999267578125,271.07000732421875,270.9200134277344,270.9849853515625,83635.0,0.0002398195799788727,270.9751220703125,271.1027328491211
2025-11-06 16:58:00+00:00,270.9700012207031,271.07000732421875,270.8900146484375,270.9753112792969,75584.0,-3.569966156269366e-05,270.9701843261719,271.063493347168
2025-11-06 16:59:00+00:00,270.9599914550781,271.0,270.5400085449219,270.5799865722656,85882.0,-0.0014588956653094343,270.8781799316406,271.00474243164064
2025-11-06 17:00:00+00:00,270.6000061035156,270.8399963378906,270.42999267578125,270.8399963378906,97687.0,0.0009609349491026542,270.86005859375,270.966242980957
2025-11-06 17:01:00+00:00,270.81500244140625,271.0,270.760009765625,270.7799987792969,46103.0,-0.00022152399721231397,270.8320556640625,270.9352432250977
2025-11-06 17:02:00+00:00,270.7799987792969,271.03399658203125,270.739990234375,270.989990234375,39118.0,0.000775505783384256,270.833056640625,270.92774200439453
2025-11-06 17:03:00+00:00,270.9800109863281,271.0299987792969,270.8699951171875,270.9800109863281,28270.0,-3.6825153719721726e-05,270.83399658203126,270.91431732177733
2025-11-06 17:04:00+00:00,270.9750061035156,271.1600036621094,270.9607849121094,271.0799865722656,33467.0,0.00036894081439298176,270.9339965820312,270.90618591308595
2025-11-06 17:05:00+00:00,271.0599975585937,271.3500061035156,270.9949951171875,271.2799987792969,46373.0,0.0007378346500614974,271.0219970703125,270.9154357910156
2025-11-06 17:06:00+00:00,271.2699890136719,271.3099975585937,271.1050109863281,271.1565856933594,31008.0,-0.0004549288060042844,271.097314453125,270.92442474365237
2025-11-06 17:07:00+00:00,271.1589050292969,271.1700134277344,270.8599853515625,270.9200134277344,27790.0,-0.0008724562784270251,271.08331909179685,270.9363754272461
2025-11-06 17:08:00+00:00,270.94000244140625,271.1600036621094,270.92999267578125,271.1600036621094,33665.0,0.000885834277573716,271.11931762695315,270.959375
2025-11-06 17:09:00+00:00,271.135009765625,271.3500061035156,271.110107421875,271.29998779296875,67330.0,0.0005162418091488874,271.16331787109374,270.99137420654296
2025-11-06 17:10:00+00:00,271.2900085449219,271.3999938964844,271.239990234375,271.3099975585937,90783.0,3.6895562385952374e-05,271.1693176269531,271.01587371826173
2025-11-06 17:11:00+00:00,271.2716064453125,271.3052062988281,271.1000061035156,271.20001220703125,43203.0,-0.0004053862834106914,271.1780029296875,271.02587432861327
2025-11-06 17:12:00+00:00,271.1791076660156,271.29998779296875,270.9800109863281,271.07000732421875,50069.0,-0.00047936901534229026,271.2080017089844,271.0248748779297
2025-11-06 17:13:00+00:00,271.0299987792969,271.06500244140625,270.79998779296875,270.8399963378906,61694.0,-0.0008485298266621699,271.1440002441406,271.0168746948242
2025-11-06 17:14:00+00:00,270.8500061035156,270.92999267578125,270.7099914550781,270.7250061035156,29477.0,-0.0004245688817375859,271.02900390625,271.0011245727539
2025-11-06 17:15:00+00:00,270.739990234375,270.7699890136719,270.6176147460937,270.6499938964844,39559.0,-0.00027707897438389306,270.8970031738281,270.9870941162109
2025-11-06 17:16:00+00:00,270.6499938964844,270.67999267578125,270.3900146484375,270.4150085449219,40454.0,-0.0008682259629104738,270.74000244140626,270.9618438720703
2025-11-06 17:17:00+00:00,270.42999267578125,270.5799865722656,270.42999267578125,270.5404052734375,41028.0,0.0004637195590229126,270.63408203125,270.9396148681641
2025-11-06 17:18:00+00:00,270.5599975585937,270.79998779296875,270.54998779296875,270.69000244140625,32377.0,0.0005529568413913388,270.6040832519531,270.9253494262695
2025-11-06 17:19:00+00:00,270.6700134277344,270.8099975585937,270.5799865722656,270.7799987792969,29261.0,0.00033247012109405283,270.6150817871094,270.9353500366211
2025-11-06 17:20:00+00:00,270.7784118652344,270.82000732421875,270.6415100097656,270.8133850097656,32556.0,0.0001232965160620214,270.64776000976565,270.9340194702148
2025-11-06 17:21:00+00:00,270.8099975585937,270.8128967285156,270.6499938964844,270.7650146484375,29358.0,-0.00017861141289743365,270.71776123046874,270.9332702636719
2025-11-06 17:22:00+00:00,270.7508850097656,270.94000244140625,270.7408142089844,270.8800048828125,44188.0,0.0004246864556127772,270.7856811523437,270.9277709960937
2025-11-06 17:23:00+00:00,270.92999267578125,270.95001220703125,270.79998779296875,270.8099975585937,44765.0,-0.0002584440451744996,270.80968017578124,270.91927032470704
2025-11-06 17:24:00+00:00,270.8299865722656,270.94000244140625,270.82000732421875,270.82000732421875,43201.0,3.696231939476213e-05,270.81768188476565,270.90627136230466
2025-11-06 17:25:00+00:00,270.7900085449219,270.8525085449219,270.67999267578125,270.7655029296875,35425.0,-0.0002012568977814988,270.80810546875,270.8805465698242
2025-11-06 17:26:00+00:00,270.760009765625,270.8500061035156,270.56500244140625,270.7300109863281,35242.0,-0.00013108000456241164,270.8011047363281,270.85921783447264
